tourney,Division,Round,Team1,Team2,T1P1,T1P2,T2P1,T2P2,t1score,t2score
casrrsm6,Expert,Pool,Johan Santanaís Changeup,Dream Team,William Foote,Oscar OBrien,Matt Ortlip,John Choi,9,15
casrrsm6,Expert,Pool,Da Boy's Bois,Dean is daddy,AJ Hutchinson,Warner Curtis,Andrew Kosche,Karah Hui,15,10
casrrsm6,Expert,Pool,Sub Bogey,Da Boy's Bois,Jacob Martinez,Daniel Lindeen,AJ Hutchinson,Warner Curtis,10,15
casrrsm6,Expert,Pool,How To Circumspike,Dean is daddy,Schon Siguenza,Dean Wasil,Andrew Kosche,Karah Hui,15,13
casrrsm6,Expert,Pool,Johan Santanaís Changeup,Arcadia Chickens,William Foote,Oscar OBrien,Kalin Miramontes,Victor Ho,15,12
casrrsm6,Expert,Pool,Dream Team,MOD,Matt Ortlip,John Choi,Brandon Brown,Corey Schneider,15,10
casrrsm6,Expert,Pool,Sub Bogey,Johan Santanaís Changeup,Jacob Martinez,Daniel Lindeen,William Foote,Oscar OBrien,15,12
casrrsm6,Expert,Pool,How To Circumspike,Da Boy's Bois,Schon Siguenza,Dean Wasil,AJ Hutchinson,Warner Curtis,17,19
casrrsm6,Expert,Pool,Arcadia Chickens,MOD,Kalin Miramontes,Victor Ho,Brandon Brown,Corey Schneider,15,13
casrrsm6,Expert,Pool,Dean is daddy,Dream Team,Andrew Kosche,Karah Hui,Matt Ortlip,John Choi,11,15
casrrsm6,Expert,Pool,Sub Bogey,How To Circumspike,Jacob Martinez,Daniel Lindeen,Schon Siguenza,Dean Wasil,15,12
casrrsm6,Expert,Pool,Johan Santanaís Changeup,MOD,William Foote,Oscar OBrien,Brandon Brown,Corey Schneider,10,15
casrrsm6,Expert,Pool,Da Boy's Bois,Dream Team,AJ Hutchinson,Warner Curtis,Matt Ortlip,John Choi,13,15
casrrsm6,Expert,Pool,Arcadia Chickens,Dean is daddy,Kalin Miramontes,Victor Ho,Andrew Kosche,Karah Hui,15,8
casrrsm6,Advanced,Pool,Bababas,Fish out of Water,Seth Holbrook,Ashley Ortlip,Addison Seale,Kelsey DeJesus,15,10
casrrsm6,Advanced,Pool,OC Advanced Boys,After School Snacks,Noah Johnson,chris hernandez,Anish Ravilla,Aiden Lieb,15,10
casrrsm6,Advanced,Pool,SpikeGeneers,Sir Spikes a Lot,James Johnson,Colin Hussey,Trevor Brouelette,Joseph Roberts,15,12
